id,title,addr1,map_x,map_y,flag_nm,type,parking_space,use_time_festival,tel,modified_time,play_time
KC490PC22N012821,광시면 공영주차장,충청남도 예산군 광시면 예당로 181,126.7745153,36.55004227,공영,노외,170,무료,041-339-7699,20221013,00:00 - 23:59
KC490PC22N012825,고덕면 대천1리 1지구 공영주차장,충청남도 예산군 고덕면 고덕중앙로 66-6,126.7044968,36.74537207,공영,노외,67,무료,041-339-7699,20221013,00:00 - 23:59
KC490PC22N012827,삼례공영주차장3,전라북도 완주군 삼례읍 원후정3길 67-31,127.0728122,35.91002816,공영,노외,150,무료,063-290-2805,20221012,00:00 - 23:59
KC490PC22N012832,상관공영주차장4,전라북도 완주군 상관면 죽림편백길 143-7,127.2065397,35.74174336,공영,노외,350,무료,063-290-2805,20221012,00:00 - 23:59
KC490PC22N012833,모악산주차장,전라북도 완주군 구이면 모악산길 83-13,127.1092752,35.72943714,공영,노외,500,무료,063-290-2805,20221012,00:00 - 23:59
KC490PC22N012834,삼례공영주차장1,전라북도 완주군 삼례읍 원후정3길 29-4,127.0760795,35.911599,공영,노외,260,무료,063-290-2805,20221012,00:00 - 23:59
KC490PC22N012835,이서혁신공영주차장,전라북도 완주군 이서면 오공로 11-13,127.0565526,35.83646519,공영,노외,60,유료,063-290-2805,20221012,00:00 - 23:59
KC490PC22N012847,송현주공A 앞,인천광역시 동구 샛골로199번길 10-7,126.644813,37.480823,공영,노외,112,무료,032-770-6593,20221012,00:00 - 23:59
KC490PC22N012859,영동대로85길,서울특별시 강남구 테헤란로 504,127.0573467,37.50662718,공영,노상,77,유료,1544-3113,20210927,09:00 - 19:00
KC490PC22N012860,논현로28길,서울특별시 강남구 논현로28길 25,127.0438602,37.48363566,공영,노상,66,유료,1544-3113,20210927,09:00 - 19:00
KC490PC22N012861,영동대로96길,서울특별시 강남구 테헤란로103길10,127.0643703,37.51020596,공영,노상,77,유료,1544-3113,20210927,09:00 - 19:00
KC490PC22N012862,행운동제1공영주차장,서울특별시 관악구 행운4길 21,126.960471,37.479744,공영,노외,78,유료,02-2081-2686,20221202,00:00 - 23:59
KC490PC22N012863,조원동제1공영주차장,서울특별시 관악구 조원중앙로2길 19,126.905712,37.481073,공영,노외,109,유료,02-2081-2686,20221202,00:00 - 23:59
KC490PC22N012864,보라매제1공영주차장,서울특별시 관악구 봉천로 21길 38,126.934495,37.488508,공영,노외,131,유료,02-2081-2686,20221202,00:00 - 23:59
KC490PC22N012865,난곡동제1공영주차장,서울특별시 관악구 난곡로 34길 71,126.9231529,37.47221023,공영,노외,119,유료,02-2081-2686,20221202,00:00 - 23:59
KC490PC22N012866,미성동제4공영주차장,서울특별시 관악구 난우10가길 2,126.919922,37.476383,공영,노외,79,유료,02-2081-2686,20221202,00:00 - 23:59
KC490PC22N012868,은마아파트,서울특별시 강남구 삼성로 212,127.0659173,37.49961649,공영,노상,57,유료,1544-3113,20210927,09:00 - 19:00
KC490PC22N012869,대치유수지,서울특별시 강남구 역삼로107길20-30,127.0680522,37.50431853,공영,노상,103,유료,1544-3113,20210927,09:00 - 19:00
KC490PC22N012871,도곡로21길7,서울특별시 강남구 도곡로 21길7,127.0388719,37.49259343,공영,노외,75,유료,1544-3113,20210927,00:00 - 23:59
KC490PC22N012872,강남치매안심센터,서울특별시 강남구 선릉로 108길 27,127.0463777,37.51031175,공영,노외,115,유료,1544-3113,20210927,00:00 - 23:59
KC490PC22N012873,삼성1동문화센터,서울특별시 강남구 봉은사로 616,127.0626094,37.51435513,공영,노외,70,유료,1544-3113,20210927,00:00 - 23:59
KC490PC22N012874,역삼문화공원,서울특별시 강남구 테헤란로7길 32,127.0303905,37.50251419,공영,노외,59,유료,1544-3113,20210927,09:00 - 19:00
KC490PC22N012875,언북초교,서울특별시 강남구 삼성로 135길 42,127.0447141,37.52012607,공영,노외,225,유료,1544-3113,20210927,00:00 - 23:59
KC490PC22N012876,대치2문화센터,서울특별시 강남구 영동대로 65길 24,127.0641871,37.50230604,공영,노외,159,유료,1544-3113,20210927,00:00 - 23:59
KC490PC22N012877,도곡초교,서울특별시 강남구 선릉로 64길 33,127.0544636,37.49951063,공영,노외,198,유료,1544-3113,20210927,00:00 - 23:59
KC490PC22N012878,신구초교,서울특별시 강남구 압구정로 18길 28,127.0239924,37.52336132,공영,노외,185,유료,1544-3113,20210927,00:00 - 23:59
KC490PC22N012879,구룡산제2호,서울특별시 강남구 양재대로 478,127.0672851,37.47606698,공영,노외,132,유료,1544-3113,20210927,09:00 - 19:00
KC490PC22N012881,언주초교,서울특별시 강남구 남부순환로363길19,127.0367927,37.48632308,공영,노외,191,유료,1544-3113,20210927,00:00 - 23:59
KC490PC22N012882,탄천주차장,서울특별시 강남구 봉은사로114길13,127.0664911,37.51411154,공영,노외,808,유료,1544-3113,20210927,00:00 - 23:59
KC490PC22N012883,일원1동(기계식),서울특별시 강남구 양재대로 27길 5,127.0817931,37.48956575,공영,노외,68,유료,1544-3113,20210927,06:00 - 23:59
KC490PC22N012884,대왕초교,서울특별시 강남구 헌릉로 618길 8,127.1055895,37.46462136,공영,노외,100,유료,1544-3113,20210927,00:00 - 23:59
KC490PC22N012962,군용지,경기도 안양시 만안구 창박로 41번길 34,126.9016022,37.38309008,공영,노외,68,무료,031-8045-5255,20221115,00:00 - 23:59
KC490PC22N012981,신창동,서울특별시 용산구 원효로35길 53,126.955207,37.53528972,공영,노외,109,유료,02-749-5314,20221121,00:00 - 23:59
KC490PC22N012982,한남동,서울특별시 용산구 이태원로 224-19,127.0002687,37.53485709,공영,노외,250,유료,02-749-5314,20221121,00:00 - 23:59
KC490PC22N012983,용산2가동 기계식,서울특별시 용산구 신흥로2길 74,126.9880638,37.5430564,공영,노외,54,유료,02-749-5314,20221121,00:00 - 23:59
KC490PC22N012992,덕신,울산광역시 울주군 온산읍 신온8길 6-5,129.3108892,35.43004782,공영,노외,179,혼합,052-229-9068,20221130,00:00 - 23:59
KC490PC22N012993,배내1,울산광역시 울주군 상북면 배내로 1591,129.0272627,35.57802759,공영,노외,213,무료,052-204-2511,20221130,00:00 - 23:59
KC490PC22N012994,언양,울산광역시 울주군 언양읍 언양로 22,129.1296631,35.56251278,공영,노외,629,무료,052-204-2511,20221130,00:00 - 23:59
KC490PC22N012996,범서 대리마을 공영주차장,울산광역시 울주군 범서읍 대리2길 48,129.2432418,35.5714201,공영,노외,114,유료,052-229-9068,20221130,00:00 - 23:59
KC490PC22N012997,영남마을,울산광역시 울주군 온산읍 서영남5길 11,129.3036638,35.44068323,공영,노외,52,무료,052-204-2511,20221130,00:00 - 23:59
KC490PC22N012999,장례식장,울산광역시 울주군 삼동면 보삼길 550,129.1336801,35.47085304,공영,부설,143,무료,052-255-3800,20221130,00:00 - 23:59
KC490PC22N013000,추모의집,울산광역시 울주군 삼동면 보삼길 550,129.1336801,35.47085304,공영,부설,109,무료,052-255-3800,20221130,00:00 - 23:59
KC490PC22N013002,웅촌 노상,울산광역시 울주군 웅촌면 곡천동문길 25,129.2090666,35.46554434,공영,노상,126,무료,052-204-2511,20221130,00:00 - 23:59
KC490PC22N013003,진하해수욕장 노상,울산광역시 울주군 서생면 진하길 28,129.3418157,35.38313564,공영,노상,125,무료,052-204-2511,20221130,00:00 - 23:59
KC490PC22N013007,대운산 Ⅱ,울산광역시 울주군 온양읍 대운상대길 126,129.244235,35.39534179,공영,노외,56,무료,052-204-2511,20221130,00:00 - 23:59
KC490PC22N013009,상북농공단지,울산광역시 울주군 상북면 양등농공길 91,129.0738349,35.60963816,공영,노외,594,무료,052-204-2511,20221130,00:00 - 23:59
KC490PC22N013014,강동산하(2),울산광역시 북구 동해안로 1598,129.4420146,35.62696282,공영,노외,58,무료,052-241-7963,20221130,00:00 - 23:59
KC490PC22N013016,모듈화산업단지제1,울산광역시 북구 상연암길 17,129.3735198,35.5797053,공영,노외,80,무료,052-241-7963,20221130,00:00 - 23:59
KC490PC22N013019,화동,울산광역시 북구 오토밸리로 372,129.3730031,35.59136093,공영,노외,95,무료,052-241-7963,20221130,00:00 - 23:59
KC490PC22N013021,편백산림욕장,울산광역시 북구 달천만석골길 176,129.302452,35.64080533,공영,노외,70,무료,052-241-7963,20221130,00:00 - 23:59
KC490PC22N013041,광한루원 서문주차장,전라북도 남원시 광한서로 21,127.376829,35.402706,공영,노외,164,유료,063-620-8903,20221130,08:00 - 18:30
KC490PC22N013109,나운7,전라북도 군산시 은파순환길 56 (나운동 ),126.692481,35.952687,공영,노외,110,무료,063-454-3812,20220901,00:00 - 23:59
KC490PC22N013231,나운8,전라북도 군산시 은파순환길 9 (나운동 ),126.6890748,35.95536227,공영,노외,240,무료,063-454-3812,20220901,00:00 - 23:59
KC490PC22N013235,해공공영주차장,서울특별시 강동구 구천면로 29길 11,127.128835,37.541035,공영,노외,342,유료,02-470-0988,20210825,00:00 - 00:00
KC490PC22N013236,천호1동공영주차장,서울특별시 강동구 구천면로 42길 60,127.1362643,37.54498842,공영,노외,190,유료,02-487-0073,20210825,00:00 - 00:00
KC490PC22N013237,천호3동공영주차장,서울특별시 강동구 진황도로 29길 34,127.133257,37.53912813,공영,노외,189,유료,02-472-0066,20210825,00:00 - 00:00
KC490PC22N013238,안말공영주차장,서울특별시 강동구 풍성로 45길 11,127.129905,37.531212,공영,노외,174,유료,02-482-3194,20210825,00:00 - 00:00
KC490PC22N013239,강일동공영주차장,서울특별시 강동구 아리수로 91길 54,127.1722779,37.56598207,공영,노외,85,유료,02-427-6124,20210825,00:00 - 00:00
KC490PC22N013246,개화산역,서울특별시 강서구 방화동 845,126.8029701,37.5721961,공영,노외,322,유료,02-2290-6064,20210730,00:00 - 00:00
KC490PC22N013248,구로디지털단지역,서울특별시 구로구 도림천로 477,126.8993401,37.4851307,공영,노외,93,유료,02-2290-6034,20210730,00:00 - 00:00
KC490PC22N013249,구파발역,서울특별시 은평구 진관동 66-30,126.9170962,37.6379708,공영,노외,399,유료,02-2290-6088,20210730,00:00 - 00:00
KC490PC22N013260,도봉산역,서울특별시 도봉구 도봉로 955,127.0426121,37.689668,공영,노외,358,유료,02-2290-6047,20210730,00:00 - 00:00
KC490PC22N013262,동대문,서울특별시 중구 마장로 22,127.0098287,37.5669417,공영,노외,1092,유료,02-2254-4901,20210730,00:00 - 00:00
KC490PC22N013267,마포유수지,서울특별시 마포구 마포대로1길 9,126.9409201,37.5391093,공영,노외,505,유료,02-2290-6093,20210730,00:00 - 00:00
KC490PC22N013274,복정역,서울특별시 송파구 장지동 561-9,127.1263393,37.4701887,공영,노외,363,유료,02-3405-4075,20210730,00:00 - 00:00
KC490PC22N013280,수서역,서울특별시 강남구 수서동 735,127.0977265,37.4879747,공영,노외,649,유료,02-3405-4076,20210730,00:00 - 00:00
KC490PC22N013282,신설동,서울특별시 동대문구 난계로28길 16,127.0220394,37.5724784,공영,노외,79,유료,02-2232-6096,20210730,09:00 - 19:00
KC490PC22N013286,영등포구청역,서울특별시 영등포구 당산동3가 370-3,126.8932749,37.5242838,공영,노외,137,유료,02-2290-6089,20210730,05:00 - 01:00
KC490PC22N013290,웃우물,서울특별시 양천구 중앙로 310,126.8492188,37.5237545,공영,노외,79,유료,02-2290-6311,20210730,00:00 - 00:00
KC490PC22N013294,장안1동,서울특별시 동대문구 답십리로66길 75,127.0648088,37.5694344,공영,노외,74,유료,02-3405-4598,20210730,00:00 - 00:00
KC490PC22N013297,종묘,서울특별시 종로구 종로 157,126.9927501,37.571464,공영,노외,1317,유료,02-2290-6166,20210730,00:00 - 00:00
KC490PC22N013301,천호역,서울특별시 강동구 천호대로 1015,127.1229054,37.538466,공영,노외,1432,유료,02-2290-6201,20210730,00:00 - 00:00
KC490PC22N013307,학여울역,서울특별시 강남구 대치동 514-1,127.0701731,37.4970108,공영,노외,180,유료,02-3405-4074,20210730,05:00 - 01:00
KC490PC22N013308,한강진역,서울특별시 용산구 한남동 728-27,127.0012104,37.5401391,공영,노외,176,유료,02-795-6406,20210730,00:00 - 00:00
KC490PC22N013310,훈련원공원,서울특별시 중구 을지로 227,127.0015119,37.5673025,공영,노외,873,유료,02-3405-4597,20210730,00:00 - 00:00
KC490PC22N013573,포항시청 부설주차장,경상북도 포항시 남구 시청로 1(대잠동),129.343889,36.018729,공영,부설,686,혼합,054-270-5502,20210513,00:00 - 00:00
KC490PC22N013575,나운1,"전라북도 군산시 하나운안1길8-7, (나운동 )",126.694668,35.963265,공영,노외,60,무료,063-454-3812,20220901,00:00 - 23:59
KC490PC22N013581,공도일방통행로,경기도 안성시 공도읍 공도3로 9-5,127.1699711,37.00041522,공영,노상,67,무료,031-678-2812,20211028,00:00 - 23:59
KC490PC22N013585,아양복개천,경기도 안성시 내혜홀3길 26,127.2650484,37.005244,공영,노외,81,무료,031-678-2812,20211028,00:00 - 23:59
KC490PC22N013587,죽산면,경기도 안성시 죽산면 죽주로 256,127.4237244,37.07447023,공영,노외,100,무료,031-678-2812,20211028,00:00 - 23:59
KC490PC22N013589,제3산업단지,경기도 안성시 서운면 제3공단3길 34-9,127.2671456,36.97350615,공영,노외,85,무료,031-678-2812,20211028,00:00 - 23:59
KC490PC22N013590,중앙대,경기도 안성시 대덕면 서동대로 4719,127.2258101,37.01204394,공영,노외,131,무료,031-678-2812,20211028,00:00 - 23:59
KC490PC22N013597,서인동공영주차장(건축물식),경기도 안성시 장기로69번길 31,127.2702675,37.00571917,공영,노외,74,유료,031-678-2820,20211028,00:00 - 23:59
KC490PC22N013598,공도저류지 공영주차장,경기도 안성시 공도읍 공도로 68,127.1685755,36.99929985,공영,노외,89,무료,031-678-2821,20211028,00:00 - 23:59
KC490PC22N013601,교통공원길,서울특별시 송파구 올림픽로 35다길,127.103568,37.516555,공영,노상,85,유료,02-2157-1093,20210218,09:00 - 21:00
KC490PC22N013604,문정골길,서울특별시 송파구,127.124121,37.489185,공영,노상,72,유료,02-400-1633,20210218,10:00 - 22:00
KC490PC22N013606,마천동2,서울특별시 송파구 성내천로299-7,127.1562452,37.4942782,공영,노외,116,유료,02-407-4947,20210218,00:00 - 00:00
KC490PC22N013607,천마,서울특별시 송파구 성내천로33가길 20,127.154843,37.500247,공영,노외,140,유료,02-430-7240,20210218,00:00 - 00:00
KC490PC22N013608,송파동,서울특별시 송파구 백제고분로44길13-25,127.113321,37.50702281,공영,노외,85,유료,070-8129-2372,20210218,00:00 - 00:00
KC490PC22N013609,풍납2공영,서울특별시 송파구 풍성로5길 16,127.1159756,37.5361143,공영,노외,81,유료,02-2147-3200,20210218,00:00 - 00:00
KC490PC22N013610,문정근린공원,서울특별시 송파구 문정로 지하12,127.1238958,37.485972,공영,노외,290,유료,02-431-0166,20210218,00:00 - 00:00
KC490PC22N013611,방이고분 주차장,서울특별시 송파구 오금로219,127.1181634,37.50757311,공영,노외,61,유료,02-3431-4155,20210218,09:00 - 18:00
KC490PC22N013614,아시아공원,서울특별시 송파구 올림픽로44,127.0759347,37.51068203,공영,노외,115,유료,02-415-7734,20210218,00:00 - 00:00
KC490PC22N013615,탄천,서울특별시 송파구 탄천동로 36,127.069268,37.51534252,공영,노외,859,유료,02-417-0739,20210218,00:00 - 00:00
KC490PC22N013616,가락동2(체비지),서울특별시 송파구 중대로9길 16,127.1196041,37.49464763,공영,노외,84,유료,02-401-1580,20210218,00:00 - 00:00
KC490PC22N013618,복정역 환승,서울특별시 송파구 송파대로 지하 6,127.1267698,37.47105537,공영,노외,367,유료,02-3443-9240,20210218,00:00 - 00:00
KC490PC22N013619,옥교공영주차장,울산광역시 중구 번영로 319,129.3226325,35.55382569,공영,노외,585,유료,052-211-9746,20210114,00:00 - 23:59
KC490PC22N013622,반구공영주차장,울산광역시 중구 반구정15길8,129.3437197,35.55884899,공영,노외,106,유료,052-290-7630,20210114,00:00 - 23:59
KC490PC22N013634,서촌공영주차장,대구광역시 달서구 새방로 43,128.5222116,35.86295332,공영,노외,75,유료,1577-6446,20200721,10:00 - 19:00
